DealerID,Dealership,Q_BASE_BOAT,Q_ENGINE,Q_OPTIONS,Q_FREIGHT,Q_PREP,Q_VOL_DISC,QX_BASE_BOAT,QX_ENGINE,QX_OPTIONS,QX_FREIGHT,QX_PREP,QX_VOL_DISC,QXS_BASE_BOAT,QXS_ENGINE,QXS_OPTIONS,QXS_FREIGHT,QXS_PREP,QXS_VOL_DISC,R_BASE_BOAT,R_ENGINE,R_OPTIONS,R_FREIGHT,R_PREP,R_VOL_DISC,RX_BASE_BOAT,RX_ENGINE,RX_OPTIONS,RX_FREIGHT,RX_PREP,RX_VOL_DISC,RT_BASE_BOAT,RT_ENGINE,RT_OPTIONS,RT_FREIGHT,RT_PREP,RT_VOL_DISC,G_BASE_BOAT,G_ENGINE,G_OPTIONS,G_FREIGHT,G_PREP,G_VOL_DISC,S_BASE_BOAT,S_ENGINE,S_OPTIONS,S_FREIGHT,S_PREP,S_VOL_DISC,SX_BASE_BOAT,SX_ENGINE,SX_OPTIONS,SX_FREIGHT,SX_PREP,SX_VOL_DISC,L_BASE_BOAT,L_ENGINE,L_OPTIONS,L_FREIGHT,L_PREP,L_VOL_DISC,LX_BASE_BOAT,LX_ENGINE,LX_OPTIONS,LX_FREIGHT,LX_PREP,LX_VOL_DISC,LT_BASE_BOAT,LT_ENGINE,LT_OPTIONS,LT_FREIGHT,LT_PREP,LT_VOL_DISC,S_23_BASE_BOAT,S_23_ENGINE,S_23_OPTIONS,S_23_FREIGHT,S_23_PREP,S_23_VOL_DISC,SV_23_BASE_BOAT,SV_23_ENGINE,SV_23_OPTIONS,SV_23_FREIGHT,SV_23_PREP,SV_23_VOL_DISC,M_BASE_BOAT,M_ENGINE,M_OPTIONS,M_FREIGHT,M_PREP,M_VOL_DISC
462500,SMART'S MARINA LTD,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,25,925.0,685.0,0.0,20.0,20.0,25.0,925,625.0,0.0,20.0,20.0,25.0,0,0.0,0.0,20.0,20.0,25.0,0,0,0.0,20,20,25,925,685,0,20.0,20.0,25.0,0,0.0,0.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
466000,SPORT BOATS USA LTD,28.0,28.0,28,750,750,0,28.0,28.0,28.0,750,750,0,28.0,28.0,28.0,750,750,0,28,28,28,750,750,0,28,28,28,750,750,0,28,28,28,750,750,0,28,28,28,750.0,750.0,0.0,28.0,28.0,28.0,750,750.0,0.0,28.0,28.0,28.0,750,750.0,0.0,28.0,28.0,28.0,750,750,0.0,28,28,28,750,750,0,28.0,28.0,28.0,750,750.0,0.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
470368,SUDBURY CYCLE AND MARINE,25.0,0.0,30,1199,1199,8,25.0,0.0,30.0,1199,1199,8,25.0,0.0,30.0,1199,1199,8,25,0,30,1199,1199,8,25,0,30,1199,1199,8,25,0,30,1199,1199,8,25,0,30,1099.0,1099.0,8.0,25.0,0.0,30.0,999,999.0,8.0,25.0,0.0,30.0,999,999.0,8.0,25.0,0.0,30.0,999,999,8.0,25,0,30,1099,1099,8,25.0,0.0,30.0,999,999.0,8.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
470791,SUNFLOWER STATE ENTERPRISES,30.0,30.0,30,1500,1000,0,30.0,30.0,30.0,1500,1000,0,30.0,30.0,30.0,1500,1000,0,30,30,30,1500,1000,0,30,30,30,1500,1000,0,30,30,30,1500,1000,0,30,30,30,1500.0,1000.0,0.0,30.0,30.0,0.0,1500,1000.0,0.0,30.0,30.0,0.0,1500,1000.0,0.0,30.0,30.0,0.0,1500,1000,0.0,30,30,30,1500,1000,0,30.0,30.0,0.0,1500,1000.0,0.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
136200,"SUNSET MARINE, INC",18.0,0.0,0,750,1400,0,18.0,0.0,0.0,750,1400,0,18.0,0.0,0.0,750,1400,0,18,0,0,750,1400,0,18,0,0,750,1400,0,18,0,0,750,1400,0,16,0,0,750.0,1400.0,0.0,14.0,0.0,0.0,750,1400.0,0.0,14.0,0.0,0.0,750,1400.0,0.0,14.0,0.0,0.0,750,1400,0.0,16,0,0,750,1400,0,14.0,0.0,0.0,750,1400.0,0.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
476999,"TAYLOR'S BOATS, INC.",20.0,20.0,20,2000,2526,10,20.0,20.0,20.0,2000,2526,10,20.0,20.0,20.0,2000,2526,10,20,20,20,2000,2526,10,20,20,20,2000,2526,10,20,20,20,2000,2526,10,20,20,20,2000.0,2111.0,10.0,18.0,18.0,18.0,2000,2111.0,10.0,18.0,18.0,18.0,2000,2111.0,10.0,18.0,18.0,18.0,2000,2111,10.0,20,20,20,2000,2111,10,18.0,18.0,18.0,2000,2111.0,10.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
39560,THE BOAT BROKERS,25.0,25.0,25,1500,1500,10,25.0,25.0,25.0,1500,1500,10,25.0,25.0,25.0,1500,1500,10,25,25,25,1500,1500,10,25,25,25,1500,1500,10,25,25,25,1500,1500,10,25,25,25,1500.0,1500.0,10.0,25.0,25.0,25.0,1500,1500.0,10.0,25.0,25.0,25.0,1500,1500.0,10.0,25.0,25.0,25.0,1500,1500,10.0,25,25,25,1500,1500,10,25.0,25.0,25.0,1500,1500.0,10.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
469270,"THE BOAT GALLERY OF COLUMBUS, LLC",15.0,15.0,25,788,650,0,15.0,15.0,25.0,788,650,0,15.0,15.0,25.0,788,650,0,20,20,25,788,650,0,20,20,25,788,650,0,20,20,25,788,650,0,20,20,25,788.0,650.0,0.0,20.0,20.0,25.0,788,650.0,0.0,20.0,20.0,25.0,788,650.0,0.0,20.0,20.0,25.0,788,650,0.0,20,20,25,788,650,0,20.0,20.0,25.0,788,650.0,0.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
482930,"THE BOAT SHOP, INC.",0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
485010,TOP NOTCH MARINE INC (FORT PIERCE),35.0,35.0,35,0,0,0,35.0,35.0,35.0,0,0,0,35.0,35.0,35.0,0,0,0,35,35,35,0,0,0,35,35,35,0,0,0,35,35,35,0,0,0,35,35,35,0.0,0.0,0.0,35.0,35.0,35.0,0,0.0,0.0,35.0,35.0,35.0,0,0.0,0.0,35.0,35.0,35.0,0,0,0.0,35,35,35,0,0,0,35.0,35.0,35.0,0,0.0,0.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
485011,TOP NOTCH MARINE INC (MELBOURNE),45.0,45.0,45,2500,1250,10,45.0,45.0,45.0,2500,1250,10,45.0,45.0,45.0,2500,1250,10,45,40,40,2200,1000,10,45,40,40,2200,1000,10,45,40,40,2200,1000,10,45,40,40,2000.0,850.0,10.0,40.0,40.0,40.0,1750,750.0,10.0,40.0,40.0,40.0,1750,750.0,10.0,40.0,40.0,40.0,1750,750,10.0,45,40,40,2000,850,10,40.0,40.0,40.0,1750,750.0,10.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
485012,TOP NOTCH MARINE INC (POMPANO),0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
39580,TRIAD MARINE CENTER         (DURHAM),20.0,25.0,40,650,850,10,20.0,25.0,40.0,650,850,10,20.0,25.0,40.0,650,850,10,22,25,40,650,850,10,22,25,40,650,850,10,22,25,40,650,850,10,20,25,40,650.0,850.0,10.0,19.0,25.0,40.0,650,850.0,10.0,19.0,25.0,40.0,650,850.0,10.0,19.0,25.0,40.0,650,850,10.0,20,25,40,650,850,10,19.0,25.0,40.0,650,850.0,10.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
492770,"TRU NORTH RV AUTO & MARINE SALES, INC.",20.0,0.0,25,1600,1000,10,20.0,0.0,25.0,1600,1000,10,20.0,0.0,25.0,1600,1000,10,20,0,25,1600,1000,10,20,0,25,1600,1000,10,20,0,25,1600,1000,10,20,0,25,1600.0,1000.0,10.0,20.0,0.0,25.0,1600,1000.0,10.0,20.0,0.0,25.0,1600,1000.0,10.0,20.0,0.0,25.0,1600,1000,10.0,20,0,25,1600,1000,10,20.0,0.0,25.0,1600,1000.0,10.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
492772,TRU NORTHWEST RV AUTO & MARINE (CENTRAL),22.0,22.0,22,2000,700,0,22.0,22.0,22.0,2000,700,0,22.0,22.0,22.0,2000,700,0,22,22,22,2000,700,0,22,22,22,2000,700,0,22,22,22,2000,700,0,22,22,22,2000.0,7000.0,0.0,18.0,18.0,22.0,2000,500.0,0.0,18.0,18.0,22.0,2000,500.0,0.0,18.0,18.0,22.0,2000,500,0.0,22,22,22,2000,7000,0,18.0,18.0,22.0,2000,500.0,0.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
492771,TRU NORTHWEST RV AUTO & MARINE LTD,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
535001,VALLELY MARINE INC.(MINOT),20.0,20.0,20,850,1000,10,20.0,20.0,20.0,850,1000,10,20.0,20.0,20.0,850,1000,10,20,20,20,850,1000,10,20,20,20,850,1000,10,20,20,20,850,1000,10,20,20,20,850.0,1000.0,10.0,20.0,20.0,20.0,850,1000.0,10.0,20.0,20.0,20.0,850,1000.0,10.0,20.0,20.0,20.0,850,1000,10.0,20,20,20,850,1000,10,20.0,20.0,20.0,850,1000.0,10.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
562500,WHITE'S MARINE CENTER LLC,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,30.0,30.0,30.0,980,800.0,0.0,30.0,30.0,30.0,980,800.0,0.0,30.0,30.0,30.0,980,800,0.0,0,0,0,0,0,0,30.0,30.0,30.0,980,800.0,0.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
562600,WISEMAN'S SALES & SERVICE,22.0,0.0,0,2500,0,10,22.0,0.0,0.0,2500,0,10,22.0,0.0,0.0,2500,0,10,22,0,0,2500,0,10,22,0,0,2500,0,10,22,0,0,2500,0,10,22,0,0,2500.0,0.0,10.0,22.0,15.0,25.0,2500,999.0,10.0,22.0,15.0,25.0,2500,999.0,10.0,22.0,15.0,25.0,2500,999,10.0,22,0,0,2500,0,10,22.0,15.0,25.0,2500,999.0,10.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
146073,WOODY FUTRELL MARINE (HOT SPRINGS),25.0,25.0,25,975,695,0,25.0,25.0,25.0,975,695,0,25.0,25.0,25.0,975,695,0,35,35,35,1100,695,0,35,35,35,1100,695,0,35,35,35,1100,695,0,25,25,25,4975.0,2595.0,0.0,60.0,60.0,60.0,1975,1595.0,0.0,60.0,60.0,60.0,1975,1595.0,0.0,60.0,60.0,60.0,1975,1595,0.0,25,25,25,4975,2595,0,60.0,60.0,60.0,1975,1595.0,0.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
624901,WYLAND'S MARINE - ELKHART PARTS ONLY,22.0,22.0,22,0,400,0,22.0,22.0,22.0,0,400,0,22.0,22.0,22.0,0,400,0,22,22,22,0,400,0,22,22,22,0,400,0,22,22,22,0,400,0,22,22,22,0.0,400.0,0.0,20.0,20.0,20.0,0,400.0,0.0,20.0,20.0,20.0,0,400.0,0.0,20.0,20.0,20.0,0,400,0.0,22,22,22,0,400,0,20.0,20.0,20.0,0,400.0,0.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
529900,VERENIA EOS TEST MARINA,20.0,20.0,20,1000,500,10,20.0,20.0,20.0,1000,500,10,20.0,20.0,20.0,1000,500,10,20,20,20,1000,500,10,20,20,20,1000,500,10,20,20,20,1000,500,10,20,20,20,1000.0,500.0,10.0,20.0,20.0,20.0,1000,500.0,10.0,20.0,20.0,20.0,1000,500.0,10.0,20.0,20.0,20.0,1000,500,10.0,20,20,20,1000,500,10,20.0,20.0,20.0,1000,500.0,10.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
529901,VERENIA TEST CHILD MARINA,25.0,25.0,25,750,750,5,25.0,25.0,25.0,750,750,5,25.0,25.0,25.0,750,750,5,25,25,25,750,750,5,25,25,25,750,750,5,25,25,25,750,750,5,25,25,25,750.0,750.0,5.0,25.0,25.0,25.0,750,750.0,5.0,25.0,25.0,25.0,750,750.0,5.0,25.0,25.0,25.0,750,750,5.0,25,25,25,750,750,5,25.0,25.0,25.0,750,750.0,5.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
492682,"TRIANGLE MARINE CENTER, INC.",18.0,18.0,18,1250,625,10,18.0,18.0,18.0,1250,625,10,18.0,18.0,18.0,1250,625,10,18,18,18,1250,625,10,18,18,18,1250,625,10,18,18,18,1250,625,10,18,18,18,1250.0,625.0,10.0,18.0,18.0,18.0,1250,625.0,10.0,18.0,18.0,18.0,1250,625.0,10.0,18.0,18.0,18.0,1250,625,10.0,18,18,18,1250,625,10,18.0,18.0,18.0,1250,625.0,10.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
492689,TRI-COUNTY MARINE & SPORTS CENTER,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
160570,CHARLESTON MARINE INC,26.0,26.0,26,950,831,0,26.0,26.0,26.0,950,831,0,26.0,26.0,26.0,950,831,0,26,26,26,950,831,0,26,26,26,950,831,0,26,26,26,950,831,0,26,26,26,950.0,831.0,0.0,26.0,26.0,26.0,950,831.0,0.0,26.0,26.0,26.0,950,831.0,0.0,26.0,26.0,26.0,950,831,0.0,26,26,26,950,831,0,26.0,26.0,26.0,950,831.0,0.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
436000,"RJ'S OUTBOARD SERVICE, INC.",15.0,15.0,15,900,500,10,15.0,15.0,15.0,900,500,10,15.0,15.0,15.0,900,500,10,15,15,15,900,500,10,15,15,15,900,500,10,15,15,15,900,500,10,15,15,15,900.0,500.0,10.0,15.0,15.0,15.0,900,500.0,10.0,15.0,15.0,15.0,900,500.0,10.0,15.0,15.0,15.0,900,500,10.0,15,15,15,900,500,10,15.0,15.0,15.0,900,500.0,10.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
213900,INFINITY PD t/a MARINE DREAMS,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
492000,KARLIN MARINE,20.0,20.0,30,680,600,10,20.0,20.0,30.0,680,600,10,20.0,20.0,30.0,680,600,10,20,20,30,680,600,10,20,20,30,680,600,10,20,20,30,680,600,10,20,20,30,680.0,600.0,10.0,20.0,20.0,30.0,680,600.0,10.0,20.0,20.0,30.0,680,600.0,10.0,20.0,20.0,30.0,680,600,10.0,20,20,30,680,600,10,20.0,20.0,30.0,680,600.0,10.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
155500,ARMEL ENTERPRISES,22.0,22.0,35,1000,1200,10,22.0,22.0,35.0,1000,1200,10,22.0,22.0,35.0,1000,1200,10,22,22,35,1000,1200,10,22,22,35,1000,1200,10,22,22,35,1000,1200,10,22,20,35,1000.0,1200.0,10.0,22.0,20.0,35.0,1000,1200.0,0.0,22.0,20.0,35.0,1000,1200.0,10.0,22.0,20.0,35.0,1000,1200,10.0,22,20,35,1000,1200,10,22.0,20.0,35.0,1000,1200.0,10.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
333200,NOR CAL MASTERCRAFT INC,20.0,20.0,20,2802,1875,10,20.0,20.0,20.0,2802,1875,10,20.0,20.0,20.0,2802,1875,10,20,20,20,2802,1875,10,20,20,20,2802,1875,10,20,20,20,2802,1875,10,20,20,20,2802.0,1875.0,10.0,20.0,20.0,20.0,2802,1875.0,10.0,20.0,20.0,20.0,2802,1875.0,10.0,20.0,20.0,20.0,2802,1875,10.0,20,20,20,2802,1875,10,20.0,20.0,20.0,2802,1875.0,10.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
25001,B & H MARINE DBA HEARTLAND JOHNSTON,25.0,25.0,30,800,500,0,25.0,25.0,30.0,800,500,0,25.0,25.0,30.0,800,500,0,25,25,30,800,500,0,25,25,30,800,500,0,25,25,30,800,500,0,25,25,30,800.0,500.0,0.0,30.0,30.0,30.0,800,500.0,0.0,30.0,30.0,30.0,800,500.0,0.0,30.0,30.0,30.0,800,500,0.0,25,25,30,800,500,0,30.0,30.0,30.0,800,500.0,0.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
440800,"ROSE & KEN, INC.",18.0,18.0,18,1295,1095,8,18.0,18.0,18.0,1295,1095,8,18.0,18.0,18.0,1295,1095,8,18,18,18,1295,995,8,18,18,18,1295,995,8,18,18,18,1295,995,8,18,18,18,1295.0,895.0,8.0,18.0,18.0,16.0,895,895.0,8.0,18.0,18.0,16.0,895,895.0,8.0,18.0,18.0,16.0,895,895,8.0,18,18,18,1295,895,8,18.0,18.0,16.0,895,895.0,8.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
371000,OWASCO MARINE,25.0,22.0,25,600,1000,10,25.0,22.0,25.0,600,1000,10,25.0,22.0,25.0,600,1000,10,25,22,25,600,1000,10,25,22,25,600,1000,10,25,22,25,600,1000,10,25,22,25,600.0,1000.0,10.0,35.0,35.0,35.0,600,1000.0,0.0,20.0,25.0,25.0,600,1000.0,0.0,20.0,25.0,25.0,600,1000,0.0,25,22,25,600,1000,10,20.0,25.0,25.0,600,1000.0,0.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
470795,THE GREAT OUTDOORS MARINE,22.0,22.0,22,750,750,10,22.0,22.0,22.0,750,750,10,22.0,22.0,22.0,750,750,10,22,22,22,750,750,10,22,22,22,750,750,10,22,22,22,750,750,10,22,22,22,750.0,750.0,10.0,18.0,18.0,18.0,750,750.0,0.0,22.0,22.0,22.0,750,750.0,0.0,22.0,22.0,22.0,750,750,0.0,22,22,22,750,750,10,22.0,22.0,22.0,750,750.0,0.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
26600,BERKELEY OUTDOORS MARINE & POWERSPORTS L,25.0,25.0,25,850,1500,10,25.0,25.0,25.0,850,1500,10,25.0,25.0,25.0,850,1500,10,25,25,25,850,1500,10,25,25,25,850,1500,10,25,25,25,850,1500,10,22,25,25,850.0,995.0,10.0,18.0,25.0,25.0,850,995.0,10.0,20.0,25.0,25.0,850,995.0,10.0,20.0,25.0,25.0,850,995,10.0,22,25,25,850,995,10,20.0,25.0,25.0,850,995.0,10.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
392020,JAMES E TUCKER INC,22.0,8.0,30,750,600,10,22.0,8.0,30.0,750,600,10,22.0,8.0,30.0,750,600,10,22,8,30,750,600,10,22,8,30,750,600,10,22,8,30,750,600,10,20,8,30,750.0,600.0,10.0,18.0,8.0,30.0,750,600.0,10.0,18.0,8.0,30.0,750,600.0,10.0,18.0,8.0,30.0,750,600,10.0,20,8,30,750,600,10,18.0,8.0,30.0,750,600.0,10.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
480500,"TEMPO MARINE & SPORT, INC.",25.0,25.0,25,750,750,10,25.0,25.0,25.0,750,750,10,25.0,25.0,25.0,750,750,10,22,22,22,750,750,10,22,22,22,750,750,10,22,22,22,750,750,10,22,22,22,750.0,750.0,10.0,18.0,18.0,18.0,750,750.0,10.0,18.0,18.0,18.0,750,750.0,10.0,18.0,18.0,18.0,750,750,10.0,22,22,22,750,750,10,18.0,18.0,18.0,750,750.0,10.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
7,Tom R. Cooper,24.0,24.0,24,1200,300,11,24.0,24.0,24.0,1200,300,11,24.0,24.0,24.0,1200,300,11,24,24,24,1200,300,11,24,24,24,1200,300,11,24,24,24,1200,300,11,22,22,22,1200.0,1300.0,11.0,18.0,18.0,18.0,0,0.0,0.0,18.0,18.0,18.0,0,0.0,11.0,18.0,18.0,18.0,0,0,11.0,22,22,22,1200,1300,11,18.0,18.0,18.0,0,0.0,11.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
10100,ADRENALINE SPORTS,20.0,20.0,20,1528,0,11,20.0,20.0,20.0,1528,0,11,20.0,20.0,20.0,1528,0,11,20,20,20,1528,0,11,20,20,20,1528,0,11,20,20,20,1528,0,11,20,20,20,1528.0,0.0,11.0,20.0,20.0,20.0,1528,0.0,0.0,20.0,20.0,20.0,1528,0.0,11.0,20.0,20.0,20.0,1528,0,11.0,20,20,20,1528,0,11,20.0,20.0,20.0,1528,0.0,11.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
26000,BASA'S MARINE,20.0,20.0,20,350,1200,10,20.0,20.0,20.0,350,1200,10,20.0,20.0,20.0,350,1200,10,20,20,20,350,1200,10,20,20,20,350,1200,10,20,20,20,350,1200,10,20,20,20,350.0,1100.0,10.0,17.0,17.0,17.0,250,995.0,10.0,17.0,17.0,17.0,250,995.0,10.0,17.0,17.0,17.0,250,995,10.0,20,20,20,350,1100,10,17.0,17.0,17.0,250,995.0,10.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
5,SUSAN BUFF,28.0,25.0,25,850,2000,10,28.0,25.0,25.0,850,2000,10,28.0,25.0,25.0,850,2000,10,25,25,25,850,2000,10,25,25,25,850,2000,10,25,25,25,850,2000,10,22,25,25,850.0,1200.0,10.0,18.0,25.0,25.0,850,1000.0,10.0,22.0,25.0,25.0,850,1000.0,10.0,22.0,25.0,25.0,850,1000,10.0,22,25,25,850,1200,10,22.0,25.0,25.0,850,1000.0,10.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
279896,LEADER MARINE,22.0,22.0,23,750,900,10,22.0,22.0,23.0,750,900,10,22.0,22.0,23.0,750,900,10,22,22,23,700,900,10,22,22,23,700,900,10,22,22,23,700,900,10,22,22,23,700.0,900.0,10.0,22.0,22.0,23.0,700,900.0,10.0,22.0,22.0,23.0,700,900.0,10.0,22.0,22.0,23.0,700,900,10.0,22,22,23,700,900,10,22.0,22.0,23.0,700,900.0,10.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
26601,"BERKELEY OUTDOORS MARINE & POWERSPTS,LLC",25.0,25.0,25,850,1500,10,25.0,25.0,25.0,850,1500,10,25.0,25.0,25.0,850,1500,10,25,25,25,850,1500,10,25,25,25,850,1500,10,25,25,25,850,1500,10,22,25,25,850.0,995.0,10.0,18.0,25.0,25.0,850,995.0,10.0,20.0,25.0,25.0,850,995.0,10.0,20.0,25.0,25.0,850,995,10.0,22,25,25,850,995,10,20.0,25.0,25.0,850,995.0,10.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
